row_id,order_id,order_date,Shipping_date,Shipping_mode,shipping_cost,order_priority
10603,ES-2012-RP19855120-41170,2012-09-18,2012-09-22,Standard Class,1.81,Medium
48596,UP-2012-RD9900137-40968,2012-02-29,2012-03-04,Standard Class,1.81,Medium
49084,RS-2015-SC10050108-42069,2015-03-06,2015-03-10,Standard Class,1.81,Medium
42380,RS-2015-SL10155108-42067,2015-03-04,2015-03-09,Second Class,1.81,Medium
43654,RS-2012-SB10185108-41270,2012-12-27,2013-01-01,Standard Class,1.81,Medium
12507,ES-2014-SC20230120-41894,2014-09-12,2014-09-16,Standard Class,1.81,Medium
14840,ES-2015-SW2045545-42206,2015-07-21,2015-07-23,First Class,1.81,Medium
31737,CA-2014-PK19075140-41888,2014-09-06,2014-09-08,Second Class,1.87,Medium
34467,CA-2015-PK19075140-42360,2015-12-22,2015-12-27,Second Class,1.68,Medium
16830,ES-2014-TD2099548-41819,2014-06-29,2014-07-03,Standard Class,1.81,Medium
15935,ES-2013-TS210858-41392,2013-04-28,2013-05-04,Standard Class,1.81,Medium
43631,UP-2012-TB11400137-41146,2012-08-25,2012-08-30,Standard Class,1.81,High
33955,CA-2014-PK19075140-41868,2014-08-17,2014-08-21,Standard Class,1.57,High
30568,ID-2015-TB215957-42117,2015-04-23,2015-04-27,Standard Class,1.81,Medium
17449,IT-2012-TS2165591-41145,2012-08-24,2012-08-30,Standard Class,1.81,Medium
37689,CA-2014-PK19075140-41988,2014-12-15,2014-12-20,Standard Class,1.43,Medium
20068,IT-2015-ZC21910124-42168,2015-06-13,2015-06-20,Standard Class,1.81,Low
6778,MX-2013-FH1436582-41558,2013-10-11,2013-10-14,First Class,1.809,Medium
490,MX-2014-RW1969082-41948,2014-11-05,2014-11-11,Standard Class,1.808,Medium
4244,MX-2015-IG1508518-42306,2015-10-29,2015-11-02,Standard Class,1.807,High
2717,US-2012-PO1919518-41185,2012-10-03,2012-10-08,Standard Class,1.807,Medium
7760,MX-2013-LW1712537-41590,2013-11-12,2013-11-18,Standard Class,1.804,Medium
3867,US-2013-RM1975098-41352,2013-03-19,2013-03-23,Standard Class,1.804,High
2962,MX-2013-EA1403582-41360,2013-03-27,2013-04-02,Standard Class,1.803,Medium
3655,US-2013-JB1600018-41547,2013-09-30,2013-10-04,Standard Class,1.802,Medium
2858,MX-2015-HA1490518-42138,2015-05-14,2015-05-18,Standard Class,1.801,Medium
4859,MX-2014-KC1654051-41903,2014-09-21,2014-09-25,Standard Class,1.801,Medium
2305,MX-2012-AR1051082-41248,2012-12-05,2012-12-11,Standard Class,1.801,Medium
342,MX-2012-DE1325582-41266,2012-12-23,2012-12-28,Standard Class,1.801,Medium
49264,NI-2012-AG33095-41256,2012-12-13,2012-12-18,Standard Class,1.8,Medium
23639,IN-2012-AT1043559-41061,2012-06-01,2012-06-06,Standard Class,1.8,Medium
46203,GH-2013-AM70549-41528,2013-09-11,2013-09-16,Standard Class,1.8,Medium
37693,CA-2014-PK19075140-41988,2014-12-15,2014-12-20,Standard Class,1.41,Medium
37690,CA-2014-PK19075140-41988,2014-12-15,2014-12-20,Standard Class,1.39,Medium
23095,ID-2012-AF10870102-40997,2012-03-29,2012-04-02,Standard Class,1.8,Medium
30812,IN-2014-AJ109457-41793,2014-06-03,2014-06-05,Second Class,1.8,Medium
46270,TU-2012-AJ960134-40990,2012-03-22,2012-03-28,Standard Class,1.8,Low
38426,CA-2014-PK19075140-41746,2014-04-17,2014-04-23,Standard Class,1.38,Medium
16322,ES-2015-BD1132045-42164,2015-06-09,2015-06-15,Standard Class,1.8,Medium
27490,ID-2015-BT114407-42135,2015-05-11,2015-05-15,Second Class,1.8,High
36755,CA-2015-PK19075140-42252,2015-09-05,2015-09-07,Second Class,1.36,High
12870,ES-2014-BS1159045-41858,2014-08-07,2014-08-11,Standard Class,1.8,High
31742,CA-2014-PK19075140-41888,2014-09-06,2014-09-08,Second Class,1.33,Medium
39537,CA-2015-PT19090140-42298,2015-10-21,2015-10-21,Same Day,13.32,Critical
38073,US-2014-PT19090140-41888,2014-09-06,2014-09-12,Standard Class,9.13,Medium
10655,ES-2014-CV12295139-41711,2014-03-13,2014-03-17,Standard Class,1.8,Medium
30035,IN-2015-CC1237027-42116,2015-04-22,2015-04-26,Standard Class,1.8,Medium
39535,CA-2015-PT19090140-42298,2015-10-21,2015-10-21,Same Day,1.97,Critical
47535,NI-2013-CM265595-41441,2013-06-16,2013-06-18,First Class,1.8,Critical
39536,CA-2015-PT19090140-42298,2015-10-21,2015-10-21,Same Day,1.72,Critical
41942,NI-2013-CA277595-41471,2013-07-16,2013-07-18,Second Class,1.8,Critical
49429,TU-2015-DV3045134-42335,2015-11-27,2015-12-01,Standard Class,1.8,High
41372,EG-2012-DH307538-41214,2012-11-01,2012-11-06,Second Class,1.8,Medium
34457,US-2012-PT19090140-41163,2012-09-11,2012-09-15,Second Class,1.48,Medium
44126,EG-2014-Dp324038-41900,2014-09-18,2014-09-23,Standard Class,1.8,Medium
39534,CA-2015-PT19090140-42298,2015-10-21,2015-10-21,Same Day,1.24,Critical
48538,JO-2015-DO343567-42274,2015-09-27,2015-10-02,Standard Class,1.8,Medium
41105,CA-2015-PT19090140-42207,2015-07-22,2015-07-27,Standard Class,1.22,Medium
45674,TZ-2015-DH3675129-42132,2015-05-08,2015-05-13,Standard Class,1.8,Medium
33813,CA-2012-PB19105140-41227,2012-11-14,2012-11-21,Standard Class,67.43,Medium
22787,IN-2015-EH1400527-42276,2015-09-29,2015-10-03,Standard Class,1.8,Medium
5407,MX-2013-FC1433582-41485,2013-07-30,2013-08-02,Second Class,1.8,Medium
28462,ID-2014-GM14440118-41901,2014-09-19,2014-09-23,Standard Class,1.8,Medium
39012,US-2015-PB19105140-42312,2015-11-04,2015-11-09,Standard Class,3.17,High
16103,ES-2015-HR1483064-42013,2015-01-09,2015-01-14,Standard Class,1.8,Medium
32045,CA-2014-PB19105140-41719,2014-03-21,2014-03-23,Second Class,2.32,High
50122,ZA-2015-HG4965147-42145,2015-05-21,2015-05-23,Second Class,1.8,High
38334,CA-2015-PB19105140-42270,2015-09-23,2015-09-28,Standard Class,1.96,Medium
47383,TU-2015-JF5190134-42042,2015-02-07,2015-02-13,Standard Class,1.8,Low
12777,ES-2012-JL15235120-40976,2012-03-08,2012-03-11,First Class,1.8,Medium
38335,CA-2015-PB19105140-42270,2015-09-23,2015-09-28,Standard Class,1.2,Medium
18054,ES-2014-JC15340139-41844,2014-07-24,2014-07-29,Standard Class,1.8,Medium
37215,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,122.58,Medium
36118,CA-2013-PF19120140-41371,2013-04-07,2013-04-11,Standard Class,40.02,Medium
22254,IN-2012-JH159857-40909,2012-01-01,2012-01-08,Standard Class,1.8,Medium
35179,CA-2013-PF19120140-41440,2013-06-15,2013-06-20,Standard Class,33.59,High
46581,TU-2015-KF6285134-42337,2015-11-29,2015-11-30,First Class,1.8,Medium
15101,ES-2012-KN16450139-41244,2012-12-01,2012-12-07,Standard Class,1.8,Medium
28987,IN-2014-KA1652527-41998,2014-12-25,2015-01-01,Standard Class,1.8,Low
36117,CA-2013-PF19120140-41371,2013-04-07,2013-04-11,Standard Class,30.09,Medium
37212,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,25.95,Medium
26360,IN-2012-LB16735102-40911,2012-01-03,2012-01-07,Second Class,1.8,High
44311,CA-2014-PF912023-41956,2014-11-13,2014-11-19,Standard Class,16.17,Medium
45040,AG-2015-LD68553-42230,2015-08-14,2015-08-20,Standard Class,1.8,Medium
24324,IN-2013-LH169007-41391,2013-04-27,2013-05-01,Standard Class,1.8,Medium
20162,IT-2014-LF1718562-41902,2014-09-20,2014-09-24,Second Class,1.8,High
28412,IN-2015-LS172457-42145,2015-05-21,2015-05-27,Standard Class,1.8,Medium
35178,CA-2013-PF19120140-41440,2013-06-15,2013-06-20,Standard Class,14.91,High
37217,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,14.13,Medium
6201,MX-2014-MC1742582-41870,2014-08-19,2014-08-23,Standard Class,1.8,Medium
16585,ES-2015-MH1744048-42069,2015-03-06,2015-03-10,Standard Class,1.8,Medium
37214,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,12.26,Medium
37218,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,8.9,Medium
20211,ES-2013-MG1787564-41416,2013-05-22,2013-05-22,Same Day,1.8,Medium
1392,MX-2013-MW1822012-41384,2013-04-20,2013-04-20,Same Day,1.8,High
29934,ID-2014-NK18490130-41773,2014-05-14,2014-05-19,Standard Class,1.8,Medium
41641,MO-2013-NR855086-41356,2013-03-23,2013-03-27,Second Class,1.8,Medium
30553,ID-2014-NB186557-41984,2014-12-11,2014-12-17,Standard Class,1.8,Medium
37216,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,8.74,Medium
41431,TU-2014-ON8715134-41910,2014-09-28,2014-09-30,Second Class,1.8,Medium
44024,MO-2012-PO886586-41138,2012-08-17,2012-08-22,Standard Class,1.8,Medium
37211,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,7.19,Medium
45345,ZA-2014-PV8985146-41661,2014-01-22,2014-01-24,Second Class,1.8,High
37213,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,6.37,Medium
44312,CA-2014-PF912023-41956,2014-11-13,2014-11-19,Standard Class,4.16,Medium
37219,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,3.64,Medium
35180,CA-2013-PF19120140-41440,2013-06-15,2013-06-20,Standard Class,3.4,High
18824,ES-2013-RD1958514-41639,2013-12-31,2014-01-03,Second Class,1.8,Medium
13020,ES-2014-RD19660139-41740,2014-04-11,2014-04-15,Standard Class,1.8,Medium
13618,IT-2015-RB1970562-42353,2015-12-15,2015-12-17,First Class,1.8,Medium
47433,AG-2013-SZ100353-41413,2013-05-19,2013-05-24,Standard Class,1.8,Medium
35510,CA-2012-PF19120140-41033,2012-05-04,2012-05-08,Second Class,2.4,Medium
10967,IT-2012-SJ20215125-40960,2012-02-21,2012-02-25,Standard Class,1.8,Medium
16024,ES-2015-SJ20215139-42341,2015-12-03,2015-12-05,Second Class,1.8,Medium
23530,IN-2013-SC2023058-41515,2013-08-29,2013-09-02,Standard Class,1.8,Medium
47705,TU-2015-SC10260134-42192,2015-07-07,2015-07-13,Standard Class,1.8,Low
37210,US-2013-PF19120140-41534,2013-09-17,2013-09-23,Standard Class,1.97,Medium
50841,MD-2013-SW1035083-41584,2013-11-06,2013-11-11,Standard Class,1.8,Medium
29173,IN-2014-SC2038058-41860,2014-08-09,2014-08-15,Standard Class,1.8,Medium
50929,AO-2012-SW104554-40942,2012-02-03,2012-02-10,Standard Class,1.8,Low
35508,CA-2012-PF19120140-41033,2012-05-04,2012-05-08,Second Class,1.56,Medium
20300,IN-2012-ST2053058-41058,2012-05-29,2012-06-02,Second Class,1.8,Medium
35177,CA-2013-PF19120140-41440,2013-06-15,2013-06-20,Standard Class,1.51,High
13428,ES-2015-SC2068064-42340,2015-12-02,2015-12-08,Standard Class,1.8,Medium
35509,CA-2012-PF19120140-41033,2012-05-04,2012-05-08,Second Class,1.34,Medium
38784,US-2013-PM19135140-41627,2013-12-19,2013-12-24,Second Class,248.96,High
38785,US-2013-PM19135140-41627,2013-12-19,2013-12-24,Second Class,137.06,High
39891,CA-2015-PM19135140-42318,2015-11-10,2015-11-14,Standard Class,30.99,High
51144,TU-2013-TH11235134-41520,2013-09-03,2013-09-04,First Class,1.8,Medium
19570,IT-2015-TS21340139-42287,2015-10-10,2015-10-14,Standard Class,1.8,High
43592,IR-2013-TS1143060-41409,2013-05-15,2013-05-21,Standard Class,1.8,Medium
39890,CA-2015-PM19135140-42318,2015-11-10,2015-11-14,Standard Class,25.97,High
32180,CA-2014-PM19135140-41935,2014-10-23,2014-10-25,First Class,10.34,Critical
37063,CA-2014-PM19135140-41921,2014-10-09,2014-10-16,Standard Class,7.61,Low
47359,TZ-2012-XP11865129-41107,2012-07-17,2012-07-22,Standard Class,1.8,Medium
7182,MX-2015-BT1148551-42272,2015-09-25,2015-09-29,Second Class,1.797,Medium
9655,MX-2015-AR1057018-42367,2015-12-29,2016-01-02,Standard Class,1.796,Medium
6401,MX-2015-CK1259551-42027,2015-01-23,2015-01-27,Standard Class,1.796,Medium
6527,US-2014-KB1658555-41791,2014-06-01,2014-06-05,Standard Class,1.796,Medium
7125,MX-2014-TB2105531-41927,2014-10-15,2014-10-19,Standard Class,1.796,Medium
649,MX-2015-CM1219093-42361,2015-12-23,2015-12-29,Standard Class,1.795,Low
6532,US-2014-KB1658555-41791,2014-06-01,2014-06-05,Standard Class,1.795,Medium
4679,US-2015-AB1006098-42327,2015-11-19,2015-11-19,Same Day,1.794,High
4411,US-2014-CA1277582-41997,2014-12-24,2014-12-27,Second Class,1.794,Medium
7610,US-2015-DE13255143-42239,2015-08-23,2015-08-28,Standard Class,1.794,Medium
8087,MX-2015-HG1502593-42363,2015-12-25,2016-01-01,Standard Class,1.794,Medium
8269,MX-2014-CS1240031-41863,2014-08-12,2014-08-17,Standard Class,1.793,Medium
9709,MX-2012-DC1285082-41157,2012-09-05,2012-09-05,Same Day,1.793,High
6585,MX-2015-LP1709582-42311,2015-11-03,2015-11-07,Standard Class,1.792,High
38783,US-2013-PM19135140-41627,2013-12-19,2013-12-24,Second Class,2.95,High
31714,CA-2014-PB19150140-41744,2014-04-15,2014-04-19,Standard Class,60.59,High
44789,GV-2015-AA31552-42216,2015-07-31,2015-08-07,Standard Class,1.79,Medium
25608,ID-2012-AG10330102-41240,2012-11-27,2012-12-02,Standard Class,1.79,Medium
48230,IZ-2014-AW93061-41965,2014-11-22,2014-11-28,Standard Class,1.79,Medium
19792,ES-2014-BP1115562-41992,2014-12-19,2014-12-25,Standard Class,1.79,Low
49777,TU-2014-BP1185134-41822,2014-07-02,2014-07-06,Standard Class,1.79,High
36155,CA-2013-PB19150140-41286,2013-01-12,2013-01-16,Standard Class,52.46,High
42699,SG-2014-BS1665111-41734,2014-04-05,2014-04-08,First Class,1.79,Critical
39781,CA-2015-PB19150140-42272,2015-09-25,2015-09-25,Same Day,13.67,High
18180,ES-2014-CJ1187564-41983,2014-12-10,2014-12-15,Standard Class,1.79,Medium
40492,CA-2012-PB19150140-41242,2012-11-29,2012-12-05,Standard Class,9.83,Medium
47829,NI-2014-CD228095-41884,2014-09-02,2014-09-06,Second Class,1.79,High
49561,IZ-2013-CS249061-41295,2013-01-21,2013-01-26,Second Class,1.79,Medium
42490,SO-2013-CS2505116-41636,2013-12-28,2014-01-02,Second Class,1.79,Medium
25658,IN-2014-CC125507-41697,2014-02-27,2014-03-04,Standard Class,1.79,Medium
48987,TU-2013-CR2625134-41573,2013-10-26,2013-10-30,Standard Class,1.79,Medium
12155,ES-2015-CK12760120-42159,2015-06-04,2015-06-09,Standard Class,1.79,Medium
36154,CA-2013-PB19150140-41286,2013-01-12,2013-01-16,Standard Class,8.72,High
42440,CG-2014-DM295533-41719,2014-03-21,2014-03-23,Second Class,1.79,Medium
36153,CA-2013-PB19150140-41286,2013-01-12,2013-01-16,Standard Class,6.67,High
34292,US-2012-PB19150140-41103,2012-07-13,2012-07-20,Standard Class,4.39,Low
44402,SF-2012-DP3390117-41115,2012-07-25,2012-07-29,Standard Class,1.79,Medium
36782,CA-2012-PB19150140-41254,2012-12-11,2012-12-16,Standard Class,2.25,High
29861,IN-2014-DB1355559-41776,2014-05-17,2014-05-22,Standard Class,1.79,Medium
20768,IN-2014-DO136457-41709,2014-03-11,2014-03-16,Standard Class,1.79,Medium
50129,NI-2012-EH376595-40968,2012-02-29,2012-03-05,Standard Class,1.79,Medium
40491,CA-2012-PB19150140-41242,2012-11-29,2012-12-05,Standard Class,2.15,Medium
32320,CA-2013-PB19150140-41441,2013-06-16,2013-06-20,Standard Class,1.46,Medium
24304,IN-2013-ES1402027-41426,2013-06-01,2013-06-05,Standard Class,1.79,Medium
39082,US-2012-PB19150140-41241,2012-11-28,2012-12-05,Standard Class,1.32,Medium
48868,PL-2015-FM4290103-42322,2015-11-14,2015-11-18,Standard Class,1.79,High
4198,MX-2015-FC1433531-42143,2015-05-19,2015-05-23,Standard Class,1.79,Medium
5123,MX-2014-GA1451582-41808,2014-06-18,2014-06-21,Second Class,1.79,High
39528,CA-2014-PF19165140-41821,2014-07-01,2014-07-03,Second Class,254.77,Critical
47667,NI-2013-GT471095-41290,2013-01-16,2013-01-22,Standard Class,1.79,Medium
42675,TU-2014-HK4890134-41733,2014-04-04,2014-04-07,Second Class,1.79,High
16872,ES-2012-HA14920120-40953,2012-02-14,2012-02-19,Second Class,1.79,Medium
32308,CA-2015-PF19165140-42173,2015-06-18,2015-06-22,Second Class,28.25,High
31422,US-2012-PF19165140-41171,2012-09-19,2012-09-24,Standard Class,22.53,Medium
39910,CA-2014-PF19165140-41953,2014-11-10,2014-11-15,Standard Class,17.47,Medium
27431,IN-2012-JG1580558-41061,2012-06-01,2012-06-06,Standard Class,1.79,Medium
32590,CA-2013-PF19165140-41513,2013-08-27,2013-09-01,Standard Class,9.14,Medium
33852,CA-2013-PF19165140-41543,2013-09-26,2013-09-30,Standard Class,7.14,High
39527,CA-2014-PF19165140-41821,2014-07-01,2014-07-03,Second Class,6.07,Critical
23840,IN-2015-KD1634558-42029,2015-01-25,2015-01-29,Standard Class,1.79,Medium
5384,MX-2014-KH1651093-41954,2014-11-11,2014-11-17,Standard Class,1.79,Medium
46705,SO-2015-KL6555116-42057,2015-02-22,2015-02-26,Standard Class,1.79,High
49725,NI-2013-LD685595-41424,2013-05-30,2013-06-03,Standard Class,1.79,High
32589,CA-2013-PF19165140-41513,2013-08-27,2013-09-01,Standard Class,1.96,Medium
32309,CA-2015-PF19165140-42173,2015-06-18,2015-06-22,Second Class,1.76,High
32591,CA-2013-PF19165140-41513,2013-08-27,2013-09-01,Standard Class,1.1,Medium
49854,AG-2013-LM70653-41352,2013-03-19,2013-03-21,First Class,1.79,Medium
31733,CA-2014-PO19180140-41803,2014-06-13,2014-06-15,Second Class,189.34,High
48292,TU-2015-MZ7335134-42257,2015-09-10,2015-09-14,Standard Class,1.79,High
39935,CA-2015-PO19180140-42209,2015-07-24,2015-07-25,First Class,142.18,Critical
29877,ID-2015-ML1741059-42336,2015-11-28,2015-12-03,Standard Class,1.79,Medium
13254,IT-2014-MC1742591-41928,2014-10-16,2014-10-17,First Class,1.79,Medium
41379,UP-2013-MC7575137-41324,2013-02-19,2013-02-23,Standard Class,1.79,Medium
20135,ES-2013-MG1765048-41604,2013-11-26,2013-11-30,Standard Class,1.79,Medium
16112,IT-2015-MS1771045-42336,2015-11-28,2015-12-04,Standard Class,1.79,Medium
37145,CA-2013-PO19180140-41588,2013-11-10,2013-11-14,Standard Class,87.58,Medium
48921,TZ-2014-MG7875129-41966,2014-11-23,2014-11-27,Second Class,1.79,Medium
30252,ID-2015-MG1789099-42151,2015-05-27,2015-05-31,Standard Class,1.79,Medium
32923,CA-2013-PO19180140-41594,2013-11-16,2013-11-22,Standard Class,74.71,Low
46101,IV-2012-MP796529-41228,2012-11-15,2012-11-20,Standard Class,1.79,High
37146,CA-2013-PO19180140-41588,2013-11-10,2013-11-14,Standard Class,44.85,Medium
31734,CA-2014-PO19180140-41803,2014-06-13,2014-06-15,Second Class,35.31,High
43841,UP-2015-MF8250137-42307,2015-10-30,2015-11-04,Second Class,1.79,Medium
40066,CA-2014-PO19180140-41895,2014-09-13,2014-09-14,Same Day,14.37,Medium
38496,US-2013-PO19180140-41497,2013-08-11,2013-08-15,Standard Class,10.96,Medium
24362,IN-2014-NM1844527-41800,2014-06-10,2014-06-10,Same Day,1.79,Critical
37147,CA-2013-PO19180140-41588,2013-11-10,2013-11-14,Standard Class,8.65,Medium
41737,MO-2015-NH861086-42165,2015-06-10,2015-06-14,Standard Class,1.79,Medium
12756,ES-2015-NC1862564-42314,2015-11-06,2015-11-11,Standard Class,1.79,Medium
50457,CA-2014-PO918023-41774,2014-05-15,2014-05-17,First Class,3.81,High
37149,CA-2013-PO19180140-41588,2013-11-10,2013-11-14,Standard Class,2.72,Medium
40067,CA-2014-PO19180140-41895,2014-09-13,2014-09-14,Same Day,2.65,Medium
48444,ZA-2014-PM8940147-41903,2014-09-21,2014-09-23,First Class,1.79,High
20415,IN-2013-PC1900078-41416,2013-05-22,2013-05-25,Second Class,1.79,High
23977,IN-2013-PJ1901558-41573,2013-10-26,2013-10-31,Standard Class,1.79,Medium
34258,CA-2015-PO19180140-42121,2015-04-27,2015-05-02,Standard Class,2.49,Medium
51106,CA-2012-PO918023-41117,2012-07-27,2012-08-01,Standard Class,2.47,Medium
27474,ID-2015-RE19405102-42169,2015-06-14,2015-06-19,Standard Class,1.79,High
50744,KE-2012-RB946569-41158,2012-09-06,2012-09-11,Standard Class,1.79,Medium
26845,IN-2014-RH1955558-41798,2014-06-08,2014-06-14,Standard Class,1.79,Low
37148,CA-2013-PO19180140-41588,2013-11-10,2013-11-14,Standard Class,2.13,Medium
38492,CA-2014-PO19180140-41957,2014-11-14,2014-11-18,Standard Class,1.98,Medium
34676,CA-2015-PO19180140-42081,2015-03-18,2015-03-22,Standard Class,1.94,Medium
27128,IN-2014-SS2014027-41731,2014-04-02,2014-04-07,Second Class,1.79,Medium
22362,IN-2015-SB2017088-42336,2015-11-28,2015-12-02,Standard Class,1.79,Medium
34675,CA-2015-PO19180140-42081,2015-03-18,2015-03-22,Standard Class,1.91,Medium
49875,RS-2014-SJ10215108-41800,2014-06-10,2014-06-14,Standard Class,1.79,Medium
34257,CA-2015-PO19180140-42121,2015-04-27,2015-05-02,Standard Class,1.89,Medium
43259,TU-2014-SV10365134-41807,2014-06-17,2014-06-23,Standard Class,1.79,Medium
24168,ID-2014-SC203807-41768,2014-05-09,2014-05-12,First Class,1.79,Critical
31049,ID-2015-SG2060592-42117,2015-04-23,2015-04-29,Standard Class,1.79,Low
28468,ID-2013-SC20680144-41342,2013-03-09,2013-03-11,Second Class,1.79,Medium
38495,US-2013-PO19180140-41497,2013-08-11,2013-08-15,Standard Class,1.25,Medium
20858,IN-2015-SV2093559-42353,2015-12-15,2015-12-19,Standard Class,1.79,Medium
46311,CG-2013-TS1108533-41479,2013-07-24,2013-07-28,Standard Class,1.79,High
20964,IN-2015-TP2113058-42340,2015-12-02,2015-12-07,Standard Class,1.79,Medium
16824,ES-2014-TC2129545-42004,2014-12-31,2015-01-05,Standard Class,1.79,Medium
32271,US-2015-PO19195140-42283,2015-10-06,2015-10-09,Second Class,40.28,Critical
39213,CA-2013-PO19195140-41598,2013-11-20,2013-11-24,Standard Class,33.58,High
15630,ES-2012-VP2173045-41128,2012-08-07,2012-08-13,Standard Class,1.79,Medium
4883,MX-2012-CS1195036-41145,2012-08-24,2012-08-31,Standard Class,1.79,Medium
3687,MX-2013-IM1507082-41349,2013-03-16,2013-03-20,Second Class,1.79,Medium
7872,US-2014-TB2135555-41860,2014-08-09,2014-08-12,Second Class,1.79,Medium
7550,MX-2014-TB2152039-41814,2014-06-24,2014-06-29,Standard Class,1.79,Medium
5440,MX-2012-CS1235539-41196,2012-10-14,2012-10-19,Standard Class,1.789,Medium
